Linea;Línea Unificada;Canal de distribución;Anio;Mes;Fecha;Fac Impo Bruto;Costo Total Com;Fac Kilos;Comercial Kilos;Rendimiento;Precio
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;18/10/2017;2222000;-877;42960;-35;2222877;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;19/10/2017;3123426;516252;60415;15695;2607174;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;20/10/2017;1712071;6216;34020;102;1705855;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;21/10/2017;385789;0;7420;0;385789;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;23/10/2017;737414;299605;14775;15894;437809;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;24/10/2017;252997;180774;4650;2560;72223;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;25/10/2017;545071;179889;12570;6740;365182;43
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;26/10/2017;534463;482471;11045;18440;51992;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;27/10/2017;1026354;1115130;22280;46040;-88776;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;30/10/2017;441257;1759760;9795;72275;-1318503;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Octubre;31/10/2017;621613;4232968;12005;163515;-3611355;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;1/11/2017;915963;252345;20660;9520;663618;44
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;2/11/2017;648922;231700;14865;8785;417222;44
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;3/11/2017;520758;25400;11470;965;495358;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;6/11/2017;978528;319901;19240;13050;658627;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;7/11/2017;3815889;115019;78550;4855;3700870;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;8/11/2017;2121262;72388;41480;2840;2048874;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;9/11/2017;885761;339986;20115;12810;545775;44
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;10/11/2017;625253;24512;14225;965;600741;44
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;13/11/2017;1238527;687288;27900;26070;551239;44
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;14/11/2017;1328025;148275;28755;6265;1179750;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;15/11/2017;1697244;74203;36970;2830;1623041;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;16/11/2017;90676;496294;1615;18905;-405618;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;17/11/2017;655087;271689;13015;10240;383398;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;18/11/2017;250041;0;5850;0;250041;43
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;21/11/2017;843944;267153;17480;10280;576791;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;22/11/2017;1095862;5621;22375;240;1090241;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;23/11/2017;699902;80788;15455;3270;619114;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;24/11/2017;548137;10671;12495;297;537466;44
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;25/11/2017;93444;127132;550;1575;-33688;170
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;27/11/2017;819872;333677;17005;12670;486195;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;28/11/2017;42151;379391;900;15105;-337240;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;29/11/2017;46518;150973;895;5745;-104455;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Noviembre;30/11/2017;73122;4758346;1580;182040;-4685224;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;1/12/2017;378817;42663;8375;1680;336154;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;4/12/2017;1296819;485405;26975;18270;811414;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;5/12/2017;873652;30323;19195;1192;843329;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;6/12/2017;2150044;-234;48510;-10;2150278;44
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;7/12/2017;882428;314723;16425;13665;567705;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;11/12/2017;195030;677715;4555;23925;-482685;43
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;12/12/2017;1973178;54737;42250;8635;1918441;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;13/12/2017;1225078;0;24225;0;1225078;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;14/12/2017;869520;339622;16340;5850;529898;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;15/12/2017;3542;110672;70;9915;-107130;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;16/12/2017;580410;0;13565;0;580410;43
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;18/12/2017;1035623;729646;20785;29944;305977;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;19/12/2017;634787;230360;11515;8990;404427;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;20/12/2017;825444;17671;18100;-1720;807773;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;21/12/2017;1024239;357530;20285;12600;666709;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;22/12/2017;1167410;741975;26625;28500;425435;44
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;26/12/2017;1641668;223277;29725;8640;1418391;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;27/12/2017;726421;65055;13705;-2535;661366;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;28/12/2017;1495727;1479051;27640;58730;16676;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;29/12/2017;104278;4890061;1835;194765;-4785783;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2017;Diciembre;31/12/2017;283244;579884;1629;6987;-296640;174
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;1/1/2018;0;153972;0;4830;-153972;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;2/1/2018;1838643;212757;33230;2495;1625886;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;3/1/2018;1218646;-235;22230;-510;1218881;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;4/1/2018;888832;312510;18125;9855;576322;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;5/1/2018;760858;163298;14930;3725;597560;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;6/1/2018;427782;0;9590;0;427782;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;8/1/2018;607290;720591;11645;19498;-113301;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;9/1/2018;1076209;106523;24180;15420;969686;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;10/1/2018;3300163;1475110;62785;41080;1825053;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;11/1/2018;2548366;62658;52010;11110;2485708;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;12/1/2018;1927278;218341;39765;-4295;1708937;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;13/1/2018;0;11125;0;-450;-11125;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;15/1/2018;1548932;258825;27830;7218;1290107;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;16/1/2018;961580;63149;18980;3435;898431;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;17/1/2018;1046438;71567;21775;-5;974871;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;18/1/2018;335212;328254;6430;11215;6958;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;19/1/2018;198912;56685;3960;3165;142227;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;22/1/2018;533270;887294;11055;28115;-354024;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;23/1/2018;572513;556859;11960;17660;15654;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;24/1/2018;167476;0;2925;-460;167476;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;25/1/2018;697993;233148;14645;6675;464845;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;26/1/2018;123658;236485;2215;7510;-112827;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;29/1/2018;1058012;685593;21755;22130;372419;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;30/1/2018;450950;627957;8825;20132;-177007;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Enero;31/1/2018;187918;6733581;3305;220033;-6545663;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;1/2/2018;864925;426999;18720;30388;437926;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;2/2/2018;196742;2060390;3340;72070;-1863648;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;5/2/2018;361994;81091;7350;-69480;280903;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;6/2/2018;1043658;203892;20655;8600;839766;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;7/2/2018;1525708;62176;31900;1235;1463532;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;8/2/2018;4436517;32713;87645;905;4403804;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;9/2/2018;1606080;35850;29985;1160;1570230;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;12/2/2018;0;28013;0;930;-28013;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;14/2/2018;2234088;312072;45795;7055;1922016;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;15/2/2018;785584;137158;16095;4210;648426;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;16/2/2018;39719;12115;885;395;27604;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;19/2/2018;606525;282208;10255;8900;324317;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;20/2/2018;2267093;326808;47185;10260;1940285;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;21/2/2018;122455;9109;2010;140;113346;61
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;22/2/2018;346227;701165;6555;19290;-354938;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;23/2/2018;525663;434043;11710;13560;91620;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;26/2/2018;229813;164309;5085;5283;65504;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;27/2/2018;196377;1425105;3425;45848;-1228728;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Febrero;28/2/2018;102003;4856777;1805;214572;-4754774;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;1/3/2018;1207383;894267;25220;10325;313116;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;2/3/2018;1019240;98633;21835;3360;920607;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;3/3/2018;1211760;0;27000;0;1211760;45
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;5/3/2018;2373873;197927;50690;6775;2175946;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;6/3/2018;616991;286118;10873;8967;330873;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;7/3/2018;674331;21681;12940;1036;652650;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;8/3/2018;1000404;428726;21345;13980;571678;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;9/3/2018;1788368;37653;32615;2528;1750715;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;10/3/2018;19252;0;323;0;19252;60
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;12/3/2018;603607;446176;12475;15407;157431;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;13/3/2018;598980;1073501;11570;34830;-474521;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;14/3/2018;2446656;480572;45995;15265;1966084;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;15/3/2018;1359118;563916;28730;18877;795202;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;16/3/2018;1547260;62258;33460;1550;1485002;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;18/3/2018;0;11929;0;385;-11929;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;19/3/2018;583367;963885;12385;12590;-380518;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;20/3/2018;118824;27738;2010;-6230;91086;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;21/3/2018;334646;339165;7085;10920;-4519;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;22/3/2018;114029;1271705;480;40580;-1157676;238
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;23/3/2018;1874561;380748;36755;12345;1493813;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;26/3/2018;1601946;607110;29324;19153;994836;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;27/3/2018;1445892;2108683;27700;67100;-662791;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;28/3/2018;3644402;7746311;74250;251493;-4101909;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Marzo;29/3/2018;717818;1759221;12620;38131;-1041403;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;1/4/2018;437654;515328;2441;6265;-77674;179
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;3/4/2018;857020;300955;15118;9283;556065;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;4/4/2018;503315;76638;8667;4894;426677;58
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;5/4/2018;4972262;630567;102339;20362;4341695;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;6/4/2018;647318;149004;10248;4710;498314;63
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;9/4/2018;1081852;668940;20839;39895;412912;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;10/4/2018;3438351;-132015;70936;-24275;3570366;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;11/4/2018;3101236;756970;57955;-6394;2344266;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;12/4/2018;883108;295779;18919;8005;587329;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;13/4/2018;1603795;224160;29305;6155;1379635;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;14/4/2018;34921;0;615;0;34921;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;16/4/2018;1371452;45742;24170;1505;1325710;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;17/4/2018;1192864;569507;23048;18370;623357;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;18/4/2018;803261;10278;15054;70;792983;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;19/4/2018;311443;347249;6245;8245;-35806;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;20/4/2018;194677;465101;3335;14715;-270424;58
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;21/4/2018;851;0;15;0;851;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;23/4/2018;853213;345487;16900;10440;507726;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;24/4/2018;163991;102551;3305;3210;61440;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;25/4/2018;614328;199448;12130;3041;414880;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;26/4/2018;21840;3145833;370;107100;-3123993;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;27/4/2018;945799;5802959;17620;198750;-4857160;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;28/4/2018;0;3675603;0;118930;-3675603;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Abril;30/4/2018;600930;1536381;13050;39075;-935451;46
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;1/5/2018;1232579;4951934;7210;61255;-3719355;171
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;2/5/2018;2450774;59698;47146;-290;2391076;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;3/5/2018;3766303;534296;71654;16245;3232007;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;4/5/2018;411777;3755;7353;1995;408022;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;5/5/2018;796977;14800;12880;435;782177;62
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;7/5/2018;1021689;-25091;20335;9701;1046780;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;8/5/2018;1841316;196509;38629;-4365;1644807;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;9/5/2018;1835591;0;36060;-3690;1835591;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;10/5/2018;2530782;468633;46080;17365;2062149;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;11/5/2018;3653978;3101;65148;-6350;3650877;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;12/5/2018;702584;0;12400;0;702584;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;14/5/2018;1903087;-207451;35060;-8627;2110538;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;15/5/2018;263360;165727;5430;5145;97633;49
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;16/5/2018;2493096;388059;53025;10985;2105037;47
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;17/5/2018;1035804;689169;17975;19550;346635;58
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;18/5/2018;765254;-626;13045;-110;765880;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;19/5/2018;469291;0;8590;0;469291;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;21/5/2018;788769;170760;14790;8595;618009;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;22/5/2018;321986;363737;5010;4285;-41751;64
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;23/5/2018;305047;93957;4900;2789;211090;62
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;24/5/2018;1271948;675283;21250;22015;596665;60
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;28/5/2018;966520;2630523;18604;80705;-1664003;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;29/5/2018;267015;77130;5230;2370;189885;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;30/5/2018;428809;1533121;7014;44770;-1104312;61
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Mayo;31/5/2018;4149863;9570371;71570;282271;-5420508;58
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;1/6/2018;199075;92383;3794;-48575;106692;52
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;2/6/2018;0;2173033;0;63420;-2173033;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;4/6/2018;557833;4072849;9395;110905;-3515016;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;5/6/2018;1230735;1746013;22045;-116175;-515278;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;6/6/2018;3647187;4132;75502;1180;3643055;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;7/6/2018;1043503;1358455;17645;26725;-314952;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;8/6/2018;1178500;-347;24555;-40;1178847;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;11/6/2018;2228914;0;37620;8765;2228914;59
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;12/6/2018;861324;1082404;17240;23130;-221080;50
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;13/6/2018;695248;238790;13030;5500;456458;53
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;14/6/2018;2449805;228440;50850;7685;2221365;48
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;15/6/2018;3925215;34499;70860;1000;3890716;55
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;16/6/2018;0;151573;0;4540;-151573;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;18/6/2018;2430455;539742;44645;15615;1890713;54
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;19/6/2018;1479010;180066;23965;6500;1298944;62
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;21/6/2018;403916;101897;7925;3955;302019;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;22/6/2018;1129856;32290;16560;-2201;1097566;68
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;25/6/2018;0;725164;0;22655;-725164;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;26/6/2018;588445;315594;7554;5915;272851;78
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;27/6/2018;114880;190532;2045;4420;-75652;56
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;28/6/2018;926730;817589;18085;46441;109141;51
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;29/6/2018;744204;10989123;13105;298278;-10244919;57
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Junio;30/6/2018;0;692164;0;20110;-692164;0
YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;2018;Julio;1/7/2018;51234;-21390;300;-250;72624;171
